ReviewerID	ProductID	Name	Review	Rating	Summary	Date
A7CF9ZRZJ3S07	B001QDKK3W	Bernice E. Johnson	I enjoy mysteries with an educational side to them.  The science of reading facial ques to detect lies, guilt, shame, etc. is fascinating.  One complaint I have is that the main character speaks with a heavy British accent which I find difficult to understand.,	4	Lie to Me, Season 1,	05-09-2014
A3MLSABS3S71W1	B001QDKK3W	bob	Always twisting plots and am no on Season 3 and wish there were more in the can so that I could watch all of them....................,	5	Super Show Great Acting,	04-10-2014
AU87252OMM1N2	B001QDKK3W	Book Lover	This is an good show.  The premise is fairly unbelievable, but the acting is good and the action is fast paced.  I enjoyed season 1, but have nit yet bothered with season 2 and don't feel any rush to start it, although I will someday.,	4	This is an good show. The premise is fairly unbelievable,	07-08-2014
ABWQKG9IN00E8	B001QDKK3W	DAE	I LOVE THE SHOW!!!! The characters are well-developed and the premise of the show is a refreshingly new look at crime shows.,	5	THIS IS A TERRIFIC SHOW,	06-06-2014
A3OK08U7I556AV	B001QDKK3W	Darlene	I have always loved Tim Roth and think he does a great job in this series.  This is such an extraordinary topic!  I don't know if there is scientific evidence to back up the theory around which the show revolves but suspect there is.  I will be looking into it a bit deeper.  I just don't understand why it only ran 3 seasons. I guess mainstream America didn't get it but I love it!!,	5	PHENOMENAL!,	05-04-2014
A29XTLCPAO966O	B001QDKK3W	D Dawg	From this show I am learning how to read micro expressions this is a very interesting study and like many others I am choosing to learn threw watching tv rather than reading.,	5	Great Learning tool,	04-05-2014
A1HKBX2L0DV258	B001QDKK3W	Dena Leasure	This show is so awesome because there hasn't been anything like it before!  It is, in a way, a crime show/solver, but different than ones you have seen.  Very interesting way of solving crimes by being able to tell if people are lying or not.  Love it!,	5	Very Good Show!,	06-12-2010
A2I1EP94C7NEW6	B001QDKK3W	D. Greene pooh	This is quite a different show from the &#34;norm&#34;. It definitely keeps us interested. We originally rented it from the Library, but decided to go ahead and buy this & the following 2 seasons.,	5	Very good show,	06-09-2014
ARG86Z21W7JA5	B001QDKK3W	Diane Sanford	This program escaped me when it was originally aired, however I am thoroughly enjoying watching it now.  The twists and turns of the stories are interest catching and I find myself looking at others to see &#34;if they are telling the truth&#34;.  Great program!!,	5	Lie to Me,	04-05-2014
A1VNW1FSKUAA0P	B001QDKK3W	Ex Brit smj	Great story line, really interesting, especially comparing real life expressions to actors' expressions.Tim Roth as always gives a great performance.,	5	Lie To Me - well worth watching,	04-02-2014
A7I1Z1E0I4YD9	B001QDKK3W	j	I like Tim Roth as an actor but in this series his character is not as engaging as it should be for someone of his talents. There is nothing to connect on the human level - no warmth or even cold humor.,	2	lies,	04-10-2014
A1K3U413WXGDDL	B001QDKK3W	Jim Martin	Am I missing something here?An entire season on one(1) disc and a running time of 60 minutes.No thanks, especially at $31.89,	1	season one?,	05-11-2009
A3LG4Z2EAE3BO2	B001QDKK3W	Jo Ann Massaro	I am hooked not only on this series but on the technology. I will never look at some ones' face the same way again. Looking down is a sign of lying while looking down and to the side is shame. I would love to learn more about the art/science of mini expressions. The acting in this series is superb and the casting perfect. A must watch.,	5	Amazing,	06-07-2014
A1I5LC05HZJ9CF	B001QDKK3W	Kanenberg 50kmwalk	Wow, unexpectedly great show--I'd give it 10 stars if I could. Dr. Lightman (Tim Roth) doesn't just read facial cues to tell when folks are lying--he's pretty darn good at telling lies himself. This show is fresh, original, and addictive. I never would have thought the show would work with Tim Roth in the lead but he's terrific as are the other 2 main characters--you want to know what's going to happen to these people. And unlike another reviewer I liked how season 1 ended. These folks who study the science of lying have a gift, and that gift is both a blessing & a curse as you will see thru the first 13 episodes. Can't wait for season 2.,	5	Awesome; compelling; entertaining; original.,	12-12-2009
A2K2FWFFFRWH5C	B001QDKK3W	Katycaboose Katty	Would like to know how much is based on true information about reading peoples' actions.  Much better than a whole lot of gore, garishness, car chases and fights.,	4	Very interesting.,	04-02-2014
A3ICDLUQ3V2QY2	B001QDKK3W	Kevin L. Nenstiel omnivore	Based loosely on recent developments in cognitive psychology, this smart, inventive series explores what television can do when put to good purposes.  Unlike most recent television, which pitches to the lowest common denominator, this series courts an active, engaged audience.  Which, unfortunately, probably explains its consistent low ratings.  I hope this intelligent but struggling show has a future.Tim Roth as Cal Lightman plays a deeply conflicted man, whose intelligence, which makes everything he does in this series possible, also alienates him from the entire human race.  His supporting cast does an admirable job giving him room to play out his idiosyncrasies, but also carrying their own weight in the stories.  And the look of the show contrasts governmental faux classical with slick stainless steel to great effect.Sometimes the characters grasp overly simple answers.  They often reach snap decisions, when in fact analyzing tiny nonverbal cues requires time and effort, and still requires subjective i...	4	Smart, Underappreciated Series,	04-03-2011
A4LWZ9LG90QIR	B001QDKK3W	Leah	AN INTERESTING NEW IDEA IN SOLVING CRIMES OF ALL SORTS. IF YOU LIKE HOUSE, YOU SHOLD LIKE THIS. ATTITUDE EVERYWHERE.,	5	GREAT FIRST SEASON,	05-01-2014
A1LLBZ7A6NWNMC	B001QDKK3W	Lizard Lilly	that the story is based on a real person, makes this show very interesting. I am not sure how anyone can develop such a talent, but it sure makes this show quite entertaining to watch.,	5	Very interesting show..,	04-02-2014
AOSKVP0O69GI	B001QDKK3W	Lori lolepere	This is an amazing concept. Classes have been taught on reading body language, I sure would enjoy a class on reading faces,	4	Face Recognition,	05-04-2014
A3DWTVMW77SF9M	B001QDKK3W	Margaret Batchelder	I was not attracted to watch this at first, then I read the description. AND I found out Tim Roth was the star! I really have liked his acting talent! All are good however (the actors) I love the plots, they surprise me and they are all unique. Keep the series coming!!!!,	5	Original Mystery has me hooked,	04-05-2014
A275WJBGGUHC89	B001QDKK3W	Marilyn M. Green	I didn't watch the original TV program on Fox so I enjoyed watching the episodes on my Kindle. This is a well written and well acted drama. Facial and voice cues are used to determine if someone is lying. Cases involve a variety of situations so it is not repetitive. The mix of work and family in the show is enjoyable to watch. I would recommend Lie to Me to anyone who likes crime dramas. I realize that Fox cancelled Lie to Me due to low ratings. I don't remember seeing ads for the show so I wonder if they promoted it well enough.,	5	Fox was wrong.,	06-04-2014
A331OF34UX4Y1K	B001QDKK3W	M. Fonseca carmarthen	This short (13 episodes) first season of Lie To Me was a big surprise to me. The show format and concept of the stories are not particularly groundbreaking, but good scripts, superb acting and a likeable ensemble cast make it above average (in my opinion).Kelli Williams is simply breathtaking as Dr. Gillian Foster. She's gorgeous, mature, self-assured without being cocky. Tim Roth, that did not need to prove anything, once again show his talent.This is the kind of DVD set to watch in one week maximum!I don't know why Season One was so short.,	4	Great surprise! An unexpected winner!,	02-03-2010
A31B6XIVFQIFF8	B001QDKK3W	M. Sagor Circusbrat	It shipped as scheduled, in the condition promised, at a good price.  I love the show.  What else do you need to know?,	5	Great Show, excellent service from seller.,	07-07-2010
A2YHVZ52FRPAOR	B001QDKK3W	Norm F.	I suppose that if one watches one episode a week....it would not be the case, but when watching episodes in fairly rapid succession, the subject gets quite boring.  I actually stopped watching without finishing the season.  Just got to be too predictable.,	3	CLEVER, AND WELL DONE, BUT THE THEME GETS BORING QUICKLY,	04-02-2014
A1XNQSREG1K5MS	B001QDKK3W	Savannah	This show is built around the idea of being able to detect when a person is lying by the presence or absence of facial and body cues.  The Lightman Group, comprised of Dr. Lightman and a talented group of associates are  engaged by various individuals and groups to determine if a lie is being told, and who is lying.  This job is not as cut and dry and it sounds.  The group uncovers much during their investigation.  Meanwhile, we are given glimpses into the lives of each of the main characters, each of whom is lying about or hiding something.  Really good show.,	5	Refreshingly Different!,	05-08-2014
